0.0000119,2.89E-07,1.90E+12,8.44E-06,5.56E+13,1.17E-05,4.75E+18,5.56E+13,2.07E+12,5.17E+18,6.05E+13
0.0000129,7.95E-07,5.24E+12,9.85E-06,6.49E+13,1.24E-05,5.24E+18,6.50E+13,5.70E+12,5.70E+18,7.07E+13
0.0000138,8.20E-07,5.40E+12,1.22E-05,8.01E+13,1.34E-05,6.00E+18,8.04E+13,5.88E+12,6.53E+18,8.75E+13
0.0000144,3.55E-07,2.34E+12,8.34E-06,5.50E+13,1.41E-05,3.90E+18,5.50E+13,2.55E+12,4.24E+18,5.98E+13
0.0000151,3.97E-07,2.61E+12,8.36E-06,5.51E+13,1.48E-05,3.73E+18,5.52E+13,2.84E+12,4.06E+18,6.01E+13
0.000016,5.79E-07,3.82E+12,1.00E-05,6.59E+13,1.56E-05,4.24E+18,6.62E+13,4.15E+12,4.61E+18,7.19E+13
0.000017,2.27E-07,1.50E+12,3.75E-06,2.47E+13,1.65E-05,1.50E+18,2.48E+13,1.63E+12,1.63E+18,2.69E+13
0.0000185,8.22E-07,5.42E+12,9.72E-06,6.41E+13,1.78E-05,3.61E+18,6.43E+13,5.89E+12,3.93E+18,7.00E+13
0.000019,2.34E-07,1.54E+12,8.78E-06,5.79E+13,1.88E-05,3.08E+18,5.79E+13,1.68E+12,3.36E+18,6.32E+13
0.00002,3.69E-07,2.43E+12,7.20E-06,4.74E+13,1.95E-05,2.43E+18,4.74E+13,2.65E+12,2.65E+18,5.17E+13
0.000021,1.17E-07,7.73E+11,2.40E-06,1.58E+13,2.05E-05,7.73E+17,1.58E+13,8.41E+11,8.41E+17,1.72E+13
0.0000225,3.37E-07,2.22E+12,4.89E-06,3.22E+13,2.18E-05,1.48E+18,3.23E+13,2.42E+12,1.61E+18,3.51E+13
0.000025,9.80E-07,6.46E+12,9.30E-06,6.13E+13,2.38E-05,2.58E+18,6.15E+13,7.03E+12,2.81E+18,6.69E+13
0.0000275,1.03E-06,6.78E+12,1.08E-05,7.11E+13,2.63E-05,2.71E+18,7.13E+13,7.38E+12,2.95E+18,7.76E+13
0.00003,7.52E-07,4.95E+12,8.64E-06,5.69E+13,2.88E-05,1.98E+18,5.70E+13,5.39E+12,2.16E+18,6.22E+13
0.0000313,2.66E-07,1.75E+12,6.27E-06,4.13E+13,3.07E-05,1.35E+18,4.13E+13,1.91E+12,1.47E+18,4.51E+13
0.0000318,1.49E-07,9.84E+11,9.42E-06,6.21E+13,3.16E-05,1.97E+18,6.22E+13,1.07E+12,2.14E+18,6.76E+13
0.0000333,2.81E-07,1.85E+12,6.09E-06,4.02E+13,3.26E-05,1.23E+18,4.02E+13,2.01E+12,1.34E+18,4.37E+13
0.0000338,3.21E-08,2.12E+11,2.16E-06,1.42E+13,3.36E-05,4.24E+17,1.42E+13,2.30E+11,4.61E+17,1.55E+13
0.0000346,2.09E-07,1.38E+12,8.94E-06,5.89E+13,3.42E-05,1.73E+18,5.90E+13,1.50E+12,1.87E+18,6.40E+13
0.0000355,1.22E-07,8.04E+11,4.75E-06,3.13E+13,3.51E-05,8.93E+17,3.14E+13,8.75E+11,9.72E+17,3.41E+13
0.000037,3.51E-07,2.31E+12,8.47E-06,5.58E+13,3.63E-05,1.54E+18,5.59E+13,2.51E+12,1.68E+18,6.10E+13
0.000038,1.51E-07,9.92E+11,5.65E-06,3.72E+13,3.75E-05,9.92E+17,3.72E+13,1.08E+12,1.08E+18,4.05E+13
0.0000391,3.41E-07,2.25E+12,1.19E-05,7.87E+13,3.86E-05,2.05E+18,7.90E+13,2.44E+12,2.22E+18,8.57E+13
0.0000396,9.99E-08,6.58E+11,7.86E-06,5.18E+13,3.94E-05,1.32E+18,5.19E+13,7.16E+11,1.43E+18,5.63E+13
0.000041,2.99E-07,1.97E+12,8.62E-06,5.68E+13,4.03E-05,1.41E+18,5.67E+13,2.15E+12,1.53E+18,6.17E+13
0.0000424,3.22E-07,2.12E+12,9.59E-06,6.32E+13,4.17E-05,1.51E+18,6.31E+13,2.31E+12,1.65E+18,6.88E+13
